seq,latitude,longitude,x,y,option
4616,37.2884587,127.107109,332208.171679997,4128552.32564107,0
4619,37.2884626,127.1071092,332208.198074447,4128552.75801024,0
4622,37.2884664,127.1071102,332208.295168182,4128553.17786392,0
4625,37.2884703,127.1071116,332208.427944782,4128553.60810309,0
4628,37.2884742,127.1071131,332208.569586549,4128554.03816476,0
4631,37.2884781,127.1071144,332208.693497948,4128554.46858143,0
4634,37.2884819,127.107116,332208.843782712,4128554.88737012,0
4637,37.2884858,127.1071177,332209.003154796,4128555.3170768,0
4640,37.2884897,127.1071193,332209.15366169,4128555.74696098,0
4643,37.2884936,127.1071209,332209.304168568,4128556.17684516,0
4646,37.2884974,127.1071225,332209.454453277,4128556.59563386,0
4649,37.2885013,127.1071242,332209.613825305,4128557.02534055,0
4652,37.2885051,127.1071261,332209.790705513,4128557.44359675,0
4655,37.2885089,127.1071281,332209.976450881,4128557.86167546,0
4658,37.2885126,127.1071301,332210.161974078,4128558.26865867,0
4661,37.2885163,127.107132,332210.338632083,4128558.6758194,0
4664,37.28852,127.107134,332210.524155247,4128559.08280262,0
4667,37.2885237,127.1071359,332210.700813219,4128559.48996335,0
4670,37.2885274,127.1071379,332210.88633635,4128559.89694659,0
4673,37.2885313,127.1071397,332211.054573426,4128560.3264758,0
4676,37.2885351,127.1071417,332211.240318676,4128560.74455453,0
4679,37.2885389,127.1071437,332211.426063908,4128561.16263327,0
4682,37.2885427,127.1071456,332211.602943953,4128561.58088951,0
4685,37.2885464,127.1071476,332211.788466999,4128561.98787276,0
4688,37.2885501,127.1071495,332211.965124859,4128562.39503351,0
4691,37.2885539,127.1071515,332212.150870026,4128562.81311226,0
4694,37.2885577,127.1071534,332212.327750003,4128563.23136851,0
4697,37.2885615,127.1071553,332212.504629967,4128563.64962477,0
4700,37.2885653,127.1071573,332212.690375083,4128564.06770353,0
4703,37.2885691,127.1071592,332212.867255011,4128564.48595979,0
4706,37.2885729,127.1071612,332213.053000093,4128564.90403856,0
4709,37.2885766,127.1071632,332213.238523005,4128565.31102184,0
4712,37.2885804,127.1071652,332213.424268052,4128565.72910062,0
4715,37.2885841,127.1071672,332213.609790933,4128566.13608391,0
4718,37.2885879,127.107169,332213.777805615,4128566.55451768,0
4721,37.2885916,127.107171,332213.96332846,4128566.96150098,0
4724,37.2885954,127.107173,332214.149073441,4128567.37957977,0
4727,37.2885992,127.1071749,332214.325953237,4128567.79783606,0
4730,37.288603,127.107177,332214.520563347,4128568.21573736,0
4733,37.2886068,127.107179,332214.706308276,4128568.63381616,0
4736,37.2886105,127.107181,332214.891831039,4128569.04079948,0
4739,37.2886143,127.1071829,332215.068710769,4128569.45905578,0
4742,37.2886182,127.107185,332215.263542957,4128569.88805259,0
4745,37.2886219,127.1071869,332215.440200505,4128570.29521341,0
4748,37.2886256,127.107189,332215.634588362,4128570.70201925,0
4751,37.2886294,127.107191,332215.820333188,4128571.12009807,0
4754,37.288633,127.1071931,332216.014498863,4128571.51580842,0
4757,37.2886366,127.107195,332216.190934199,4128571.91187376,0
4760,37.2886404,127.1071969,332216.367813815,4128572.33013009,0
4763,37.2886441,127.1071989,332216.553336427,4128572.73711344,0
4766,37.288648,127.1072006,332216.712707838,4128573.16682025,0
4769,37.2886518,127.1072021,332216.854126774,4128573.58578656,0
4772,37.2886557,127.1072033,332216.969172368,4128574.01638084,0
4775,37.2886597,127.1072044,332217.075574941,4128574.4582481,0
4778,37.2886635,127.1072056,332217.190398369,4128574.87774688,0
4781,37.2886675,127.1072066,332217.287935764,4128575.31979164,0
4784,37.2886715,127.1072074,332217.367742842,4128575.76219138,0
4787,37.2886756,127.1072082,332217.447772056,4128576.21568661,0
4790,37.2886796,127.1072087,332217.500983655,4128576.65861882,0
4793,37.2886835,127.1072091,332217.545107949,4128577.09063304,0
4796,37.2886876,127.1072091,332217.554215916,4128577.5455482,0
4799,37.2886916,127.1072089,332217.545371432,4128577.98972286,0
4802,37.2886956,127.1072082,332217.492201183,4128578.43478497,0
4805,37.2886996,127.1072073,332217.42130064,4128578.88020207,0
4808,37.2887035,127.107206,332217.31471735,4128579.31523364,0
4811,37.2887074,127.1072043,332217.172673465,4128579.75097519,0
4814,37.2887112,127.1072026,332217.030407452,4128580.17562124,0
4817,37.2887149,127.1072007,332216.870189004,4128580.58952679,0
4820,37.2887187,127.1071987,332216.701327573,4128581.01470533,0
4823,37.2887224,127.1071964,332216.505648562,4128581.42932086,0
4826,37.288726,127.1071939,332216.292017125,4128581.83319589,0
4829,37.2887295,127.1071912,332216.060433262,4128582.22633041,0
4832,37.2887328,127.1071882,332215.801809683,4128582.59780645,0
4835,37.2887359,127.1071851,332215.533876679,4128582.947269,0
4838,37.288739,127.1071819,332215.257078553,4128583.29690906,0
4841,37.2887419,127.1071784,332214.953240707,4128583.62489062,0
4844,37.2887447,127.1071748,332214.640315586,4128583.9419542,0
4847,37.2887473,127.107171,332214.309215897,4128584.2371818,0
4850,37.2887498,127.107167,332213.960163787,4128584.52166891,0
4853,37.288752,127.1071628,332213.592714952,4128584.77322455,0
4856,37.2887539,127.1071584,332213.206869392,4128584.99184872,0
4859,37.2887557,127.1071537,332212.794206263,4128585.19990992,0
4862,37.2887574,127.1071491,332212.390186145,4128585.39669814,0
4865,37.2887591,127.1071445,332211.986166045,4128585.59348638,0
4868,37.2887607,127.1071399,332211.581923809,4128585.77917916,0
4871,37.2887622,127.1071353,332211.177459435,4128585.95377646,0
4874,37.2887638,127.1071307,332210.773217233,4128586.13946927,0
4877,37.2887653,127.107126,332210.359887747,4128586.31424411,0
4880,37.2887668,127.1071213,332209.946558278,4128586.48901897,0
4883,37.2887683,127.1071166,332209.533228825,4128586.66379385,0
4886,37.2887698,127.1071119,332209.119899388,4128586.83856875,0
4889,37.2887712,127.1071072,332208.70634781,4128587.00224819,0
4892,37.2887726,127.1071024,332208.283931104,4128587.16610514,0
4895,37.288774,127.1070976,332207.861514412,4128587.32996212,0
4898,37.2887755,127.1070927,332207.430454753,4128587.50509211,0
4901,37.2887769,127.1070881,332207.02576838,4128587.66859412,0
4904,37.2887784,127.1070833,332206.603573897,4128587.84354666,0
4907,37.2887799,127.1070786,332206.190244574,4128588.01832171,0
4910,37.2887815,127.107074,332205.786002571,4128588.20401477,0
4913,37.2887831,127.1070693,332205.372895444,4128588.38988536,0
4916,37.2887847,127.1070646,332204.959788335,4128588.57575596,0
4919,37.2887862,127.10706,332204.555324219,4128588.75035359,0
4922,37.2887878,127.1070553,332204.142217145,4128588.93622424,0
4925,37.2887894,127.1070506,332203.729110087,4128589.12209491,0
4928,37.288791,127.1070459,332203.316003043,4128589.3079656,0
4931,37.2887926,127.1070411,332202.894030878,4128589.49401382,0
4934,37.2887942,127.1070364,332202.480923875,4128589.67988455,0
4937,37.2887957,127.1070318,332202.076459858,4128589.85448231,0
4940,37.2887973,127.107027,332201.654487745,4128590.04053059,0
4943,37.2887989,127.1070224,332201.250245935,4128590.22622388,0
4946,37.2888005,127.1070177,332200.837138998,4128590.41209469,0
4949,37.288802,127.1070131,332200.43267505,4128590.58669253,0
4952,37.2888036,127.1070083,332200.010703007,4128590.7727409,0
4955,37.2888051,127.1070036,332199.597373953,4128590.94751628,0
4958,37.2888066,127.1069989,332199.184044914,4128591.12229169,0
4961,37.2888082,127.1069942,332198.770938063,4128591.30816261,0
4964,37.2888097,127.1069895,332198.357609058,4128591.48293807,0
4967,37.2888112,127.1069847,332197.935414929,4128591.65789105,0
4970,37.2888128,127.10698,332197.52230813,4128591.84376203,0
4973,37.2888142,127.1069753,332197.108757001,4128592.00744206,0
4976,37.2888158,127.1069705,332196.686785096,4128592.1934906,0
4979,37.2888173,127.1069657,332196.264591035,4128592.36844367,0
4982,37.2888188,127.1069611,332195.860127268,4128592.54304173,0
4985,37.2888203,127.1069562,332195.429068101,4128592.71817236,0
4988,37.2888219,127.1069514,332195.007096266,4128592.90422099,0
4991,37.2888233,127.1069467,332194.593545233,4128593.06790114,0
4994,37.2888249,127.1069418,332194.162708294,4128593.25412733,0
4997,37.2888263,127.106937,332193.740292153,4128593.41798503,0
5000,37.2888278,127.1069321,332193.309233071,4128593.59311578,0
5003,37.2888293,127.1069273,332192.887039143,4128593.76806902,0
5006,37.2888308,127.1069225,332192.464845232,4128593.94302229,0
5009,37.2888322,127.1069177,332192.042429158,4128594.10688009,0
5012,37.2888337,127.1069129,332191.620235279,4128594.2818334,0
5015,37.2888351,127.1069082,332191.206684373,4128594.44551372,0
5018,37.2888365,127.1069036,332190.801998619,4128594.60901654,0
5021,37.2888378,127.1068989,332190.38822556,4128594.76160141,0
5024,37.2888392,127.1068943,332189.983539836,4128594.92510427,0
5027,37.2888406,127.1068896,332189.56998899,4128595.08878468,0
5030,37.2888419,127.1068849,332189.156215977,4128595.24136961,0
5033,37.2888432,127.10688,332188.724712702,4128595.39430961,0
5036,37.2888446,127.1068752,332188.302296765,4128595.5581676,0
5039,37.288846,127.1068703,332187.871015708,4128595.72220314,0
5042,37.2888473,127.1068655,332187.448377616,4128595.87496568,0
5045,37.2888486,127.1068607,332187.025739538,4128596.02772825,0
5048,37.2888501,127.1068559,332186.60354585,4128596.20268182,0
5051,37.2888517,127.1068513,332186.199304638,4128596.38837585,0
5054,37.2888533,127.1068466,332185.786198308,4128596.57424744,0
5057,37.2888549,127.1068418,332185.36422686,4128596.76029656,0
5060,37.2888565,127.1068371,332184.951120565,4128596.94616819,0
5063,37.2888581,127.1068324,332184.538014288,4128597.13203983,0
5066,37.2888596,127.1068278,332184.133550971,4128597.30663848,0
5069,37.2888613,127.106823,332183.711801785,4128597.50378319,0
5072,37.2888629,127.1068182,332183.289830426,4128597.68983242,0
5075,37.2888645,127.1068135,332182.876724221,4128597.87570415,0
5078,37.2888661,127.1068088,332182.463618029,4128598.06157591,0
5081,37.2888677,127.1068041,332182.050511857,4128598.24744768,0
5084,37.2888692,127.1067994,332181.63718351,4128598.42222398,0
5087,37.2888708,127.1067947,332181.22407737,4128598.60809579,0
5090,37.2888724,127.10679,332180.810971249,4128598.79396763,0
5093,37.2888739,127.1067853,332180.397642952,4128598.96874399,0
5096,37.2888752,127.1067807,332179.992735406,4128599.12115186,0
5099,37.2888764,127.1067758,332179.561010282,4128599.26299685,0
5102,37.2888776,127.1067709,332179.129285173,4128599.40484186,0
5105,37.2888784,127.106766,332178.696671279,4128599.50230493,0
5108,37.2888789,127.1067611,332178.263390799,4128599.56648154,0
5111,37.2888794,127.1067559,332177.803514929,4128599.63119077,0
5114,37.2888794,127.1067508,332177.351393195,4128599.64024503,0
5117,37.2888791,127.1067458,332176.907469986,4128599.6158353,0
5120,37.2888785,127.1067406,332176.445149908,4128599.55849419,0
5123,37.2888775,127.1067355,332175.990806146,4128599.45659359,0
5126,37.2888762,127.1067306,332175.553526025,4128599.32105147,0
5129,37.2888747,127.1067258,332175.124666617,4128599.16314084,0
5132,37.2888728,127.106721,332174.694918376,4128598.96084827,0
5135,37.2888708,127.1067163,332174.273813043,4128598.74728268,0
5138,37.2888684,127.1067119,332173.878414267,4128598.48880253,0
5141,37.288866,127.1067076,332173.491880603,4128598.23014486,0
5144,37.2888634,127.1067034,332173.113767636,4128597.94911868,0
5147,37.2888607,127.1066995,332172.762027838,4128597.6564644,0
5150,37.2888579,127.1066955,332172.401200676,4128597.35289219,0
5153,37.2888551,127.1066918,332172.06696889,4128597.04878737,0
5156,37.2888522,127.1066881,332171.732514877,4128596.73358707,0
5159,37.2888493,127.1066844,332171.398060834,4128596.41838678,0
5162,37.2888463,127.106681,332171.089979968,4128596.09155839,0
5165,37.2888432,127.1066776,332170.781676871,4128595.75363451,0
5168,37.28884,127.1066744,332170.490881812,4128595.40426007,0
5171,37.2888367,127.1066714,332170.217594794,4128595.04343506,0
5174,37.2888332,127.1066686,332169.96159361,4128594.66006399,0
5177,37.2888297,127.1066659,332169.714457542,4128594.27651538,0
5180,37.2888262,127.1066634,332169.485051726,4128593.8926117,0
5183,37.2888225,127.106661,332169.26406661,4128593.48633949,0
5186,37.288819,127.1066586,332169.043525896,4128593.10225827,0
5189,37.2888153,127.1066564,332168.840271019,4128592.69563098,0
5192,37.2888115,127.1066544,332168.654524194,4128592.27755312,0
5195,37.2888077,127.1066525,332168.477642491,4128591.85929772,0
5198,37.2888039,127.1066506,332168.300760773,4128591.44104232,0
5201,37.2888002,127.1066486,332168.115236108,4128591.03405997,0
5204,37.2887964,127.1066467,332167.938354357,4128590.61580457,0
5207,37.2887926,127.1066447,332167.752607446,4128590.19772673,0
5210,37.2887887,127.1066428,332167.575503448,4128589.76837585,0
5213,37.2887849,127.1066408,332167.389756503,4128589.35029802,0
5216,37.288781,127.1066388,332167.20378733,4128588.92112469,0
5219,37.2887773,127.1066367,332167.009397419,4128588.5143199,0
5222,37.2887736,127.1066344,332166.797277202,4128588.10787021,0
5225,37.2887699,127.1066324,332166.6117524,4128587.70088788,0
5228,37.2887661,127.1066303,332166.417140222,4128587.28298761,0
5231,37.2887624,127.1066284,332166.240480534,4128586.87582774,0
5234,37.2887587,127.1066263,332166.046090536,4128586.46902297,0
5237,37.2887549,127.1066243,332165.860343452,4128586.05094517,0
5240,37.2887511,127.1066225,332165.692326647,4128585.63251227,0
5243,37.2887473,127.1066203,332165.488849235,4128585.21478957,0
5246,37.2887434,127.1066186,332165.32947533,4128584.78508364,0
5249,37.2887395,127.1066167,332165.152371112,4128584.35573281,0
5252,37.2887355,127.1066148,332164.975044661,4128583.91528649,0
5255,37.2887316,127.1066129,332164.797940411,4128583.48593567,0
5258,37.2887281,127.106611,332164.621725009,4128583.10096682,0
5262,37.288724,127.1066088,332164.417580838,4128582.64995766,0
5266,37.2887201,127.106607,332164.249341688,4128582.2204293,0
5269,37.2887165,127.1066053,332164.090634324,4128581.82400987,0
5272,37.2887123,127.1066035,332163.92172849,4128581.36119503,0
5275,37.2887085,127.1066019,332163.771441815,4128580.94240708,0
5278,37.2887046,127.1066,332163.594337448,4128580.51305628,0
5281,37.2887009,127.1065983,332163.435407806,4128580.10554137,0
5284,37.2886975,127.1065968,332163.294875112,4128579.73095784,0
5288,37.2886933,127.1065946,332163.090508585,4128579.26885322,0
5291,37.2886891,127.1065927,332162.912737502,4128578.80621595,0
5294,37.288685,127.1065907,332162.726323463,4128578.35485173,0
5297,37.2886811,127.1065888,332162.549218999,4128577.92550095,0
5300,37.2886777,127.1065873,332162.408686233,4128577.55091744,0
5304,37.2886735,127.1065853,332162.222049924,4128577.08845773,0
5308,37.2886691,127.1065835,332162.052699474,4128576.60345195,0
5311,37.2886656,127.1065817,332161.885348977,4128576.2183056,0
5314,37.2886619,127.1065798,332161.708688871,4128575.81114582,0
5317,37.2886581,127.1065781,332161.549536844,4128575.39253545,0
5320,37.2886542,127.1065764,332161.390162585,4128574.96282959,0
5323,37.2886503,127.1065747,332161.230788311,4128574.53312374,0
5326,37.2886465,127.1065729,332161.062771081,4128574.11469092,0
5329,37.2886425,127.1065712,332160.903174554,4128573.67388958,0
5332,37.2886386,127.1065693,332160.726069915,4128573.24453883,0
5335,37.2886348,127.1065673,332160.540322316,4128572.82646114,0
5338,37.2886309,127.1065661,332160.425273772,4128572.39586754,0
5341,37.2886268,127.1065652,332160.336376261,4128571.94255029,0
5344,37.2886231,127.1065644,332160.257232791,4128571.53343747,0
5347,37.2886193,127.106563,332160.124676115,4128571.11429447,0
5350,37.2886155,127.1065625,332160.071905896,4128570.69355351,0
5353,37.2886114,127.1065623,332160.045064502,4128570.2389934,0
5356,37.2886071,127.1065625,332160.053239322,4128569.76153211,0
5359,37.2886033,127.1065635,332160.133446568,4128569.33812787,0
5362,37.2885993,127.1065648,332160.239804878,4128568.89199998,0
5365,37.2885955,127.1065664,332160.373203139,4128568.46753043,0
5368,37.2885916,127.1065684,332160.541839862,4128568.03125518,0
5371,37.288588,127.1065705,332160.720008426,4128567.62808887,0
5374,37.2885846,127.1065732,332160.951812454,4128567.24604823,0
5377,37.2885811,127.1065761,332161.201124616,4128566.85255702,0
5380,37.2885779,127.1065796,332161.504294467,4128566.49128698,0
5383,37.2885752,127.1065834,332161.835170941,4128566.18496177,0
5386,37.2885734,127.1065877,332162.212373242,4128565.97760826,0
5389,37.288571,127.1065917,332162.561646753,4128565.70421447,0
5392,37.288569,127.1065956,332162.902943984,4128565.4753802,0
5395,37.2885672,127.1065996,332163.253550837,4128565.26855939,0
5398,37.2885656,127.1066039,332163.631197644,4128565.08339694,0
5401,37.2885639,127.1066084,332164.026352592,4128564.88678391,0
5404,37.2885625,127.1066129,332164.422174203,4128564.72345738,0
5407,37.2885609,127.1066173,332164.80868623,4128564.53811743,0
5410,37.2885584,127.1066214,332165.166602837,4128564.25345071,0
5413,37.2885568,127.106626,332165.570845241,4128564.0677557,0
5416,37.2885552,127.1066308,332165.992818002,4128563.88170563,0
5419,37.2885542,127.1066355,332166.407258885,4128563.76240608,0
5422,37.2885525,127.1066403,332166.829009467,4128563.56526055,0
5425,37.2885509,127.106645,332167.242117108,4128563.37938809,0
5428,37.2885494,127.1066498,332167.664312148,4128563.20443359,0
5431,37.2885479,127.1066545,332168.077642034,4128563.02965666,0
5434,37.2885463,127.1066591,332168.481884556,4128562.84396181,0
5437,37.2885451,127.1066639,332168.904746273,4128562.70229385,0
5440,37.2885435,127.1066686,332169.317853998,4128562.51642149,0
5443,37.2885422,127.1066732,332169.722763193,4128562.36401317,0
5446,37.2885407,127.106678,332170.144958331,4128562.18905881,0
5449,37.2885392,127.1066828,332170.567153485,4128562.01410446,0
5452,37.2885376,127.1066875,332170.980261278,4128561.82823218,0
5455,37.2885361,127.106692,332171.37586095,4128561.6538105,0
5458,37.2885346,127.1066965,332171.771460637,4128561.47938884,0
5461,37.288533,127.1067011,332172.175703305,4128561.29369417,0
5464,37.2885313,127.1067058,332172.588588965,4128561.09672648,0
5467,37.2885296,127.1067102,332172.974879119,4128560.90029143,0
5470,37.2885281,127.1067149,332173.388209218,4128560.72551477,0
5473,37.2885265,127.1067195,332173.792451958,4128560.53982017,0
5476,37.2885245,127.1067244,332174.22240143,4128560.30921102,0
5479,37.2885232,127.1067291,332174.636175984,4128560.15662541,0
5482,37.2885217,127.1067337,332175.040640977,4128559.98202637,0
5485,37.2885204,127.1067384,332175.45441556,4128559.8294408,0
5488,37.288519,127.1067431,332175.867967959,4128559.66575976,0
5491,37.2885176,127.1067478,332176.281520372,4128559.50207874,0
5494,37.2885162,127.1067525,332176.695072801,4128559.33839774,0
5497,37.2885148,127.1067572,332177.108625245,4128559.17471676,0
5500,37.2885136,127.106762,332177.531487273,4128559.03304925,0
5503,37.2885123,127.1067666,332177.936396768,4128558.88064134,0
5506,37.288511,127.1067714,332178.359036627,4128558.72787838,0
5509,37.2885099,127.1067761,332178.773255717,4128558.59748397,0
5512,37.2885084,127.1067809,332179.195451213,4128558.42253007,0
5515,37.288507,127.1067857,332179.617868921,4128558.25867169,0
5518,37.2885057,127.1067903,332180.022778487,4128558.10626388,0
5521,37.2885039,127.1067949,332180.426577101,4128557.89837863,0
5524,37.288502,127.1067994,332180.821288365,4128557.67957544,0
5527,37.2885001,127.1068037,332181.198269294,4128557.46112733,0
5530,37.2884984,127.1068079,332181.566829448,4128557.26504774,0
5533,37.2884962,127.1068123,332181.95200902,4128557.01313566,0
5536,37.2884939,127.1068166,332182.328101246,4128556.75030563,0
5539,37.2884922,127.1068209,332182.705526634,4128556.55404857,0
5542,37.2884906,127.1068254,332183.100904587,4128556.36853197,0
5546,37.2884888,127.1068312,332183.611085489,4128556.15851655,0
5549,37.2884877,127.1068358,332184.016439598,4128556.02829993,0
5552,37.2884863,127.1068405,332184.429992333,4128555.86461932,0
5555,37.2884852,127.1068452,332184.844211645,4128555.73422521,0
5558,37.2884838,127.10685,332185.266629587,4128555.57036713,0
5561,37.2884824,127.1068547,332185.680182366,4128555.40668658,0
5564,37.288481,127.1068595,332186.102600339,4128555.24282854,0
5567,37.2884795,127.106864,332186.498200607,4128555.06840759,0
5570,37.2884779,127.1068687,332186.911309063,4128554.88253613,0
5573,37.2884763,127.1068731,332187.297821998,4128554.69719725,0
5576,37.2884746,127.1068777,332187.701843128,4128554.50040786,0
5579,37.2884731,127.1068824,332188.115173817,4128554.32563195,0
5582,37.2884714,127.106887,332188.519194983,4128554.12884259,0
5585,37.2884698,127.1068917,332188.932303525,4128553.94297123,0
5588,37.2884684,127.1068965,332189.354721628,4128553.77911336,0
5591,37.2884667,127.1069011,332189.758742845,4128553.58232407,0
5594,37.2884652,127.1069057,332190.16320844,4128553.40772578,0
5597,37.2884636,127.1069103,332190.567451872,4128553.22203202,0
5600,37.2884619,127.1069149,332190.971473142,4128553.02524279,0
5603,37.2884604,127.1069194,332191.367073606,4128552.85082208,0
5606,37.2884589,127.106924,332191.771539267,4128552.67622387,0
5609,37.2884573,127.1069286,332192.175782765,4128552.4905302,0
5612,37.2884559,127.1069334,332192.598200997,4128552.32667249,0
5615,37.2884541,127.106938,332193.00200018,4128552.11878787,0
5618,37.2884524,127.1069428,332193.42375192,4128551.92164373,0
5621,37.2884508,127.1069474,332193.827995487,4128551.73595013,0
5624,37.2884493,127.106952,332194.232461248,4128551.56135205,0
5627,37.2884477,127.1069568,332194.654435216,4128551.37530346,0
5630,37.2884461,127.1069616,332195.076409201,4128551.1892549,0
5633,37.2884447,127.1069663,332195.489962368,4128551.02557485,0
5636,37.288443,127.1069709,332195.89398385,4128550.82878587,0
5639,37.2884415,127.1069756,332196.307314877,4128550.65401037,0
5642,37.28844,127.1069804,332196.729511103,4128550.47905739,0
5645,37.2884385,127.1069851,332197.142842163,4128550.30428194,0
5648,37.2884369,127.1069898,332197.555951069,4128550.11841102,0
5651,37.2884347,127.1069943,332197.949996608,4128549.86632219,0
5654,37.2884332,127.106999,332198.363327721,4128549.69154679,0
5657,37.2884317,127.1070038,332198.785524034,4128549.51659392,0
5660,37.2884302,127.1070085,332199.19885518,4128549.34181857,0
5663,37.2884288,127.1070131,332199.603543325,4128549.17831625,0
5666,37.2884272,127.1070177,332200.007787152,4128548.99262296,0
5669,37.2884257,127.1070225,332200.429983531,4128548.81767017,0
5672,37.2884244,127.1070272,332200.843759074,4128548.66508588,0
5675,37.2884229,127.107032,332201.265955485,4128548.49013313,0
5678,37.2884215,127.1070368,332201.688374078,4128548.3262759,0
5681,37.2884201,127.1070415,332202.101927501,4128548.16259619,0
5684,37.2884187,127.1070463,332202.524346125,4128547.998739,0
5687,37.2884173,127.1070511,332202.946764764,4128547.83488183,0
5690,37.2884158,127.1070559,332203.368961257,4128547.65992919,0
5693,37.2884143,127.1070606,332203.78229258,4128547.48515407,0
5696,37.2884129,127.1070654,332204.204711267,4128547.32129697,0
5699,37.2884115,127.1070702,332204.62712997,4128547.15743988,0
5702,37.28841,127.1070749,332205.040461341,4128546.98266483,0
5705,37.2884086,127.1070797,332205.462880076,4128546.81880779,0
5708,37.2884071,127.1070843,332205.867346293,4128546.64421029,0
5711,37.2884058,127.1070891,332206.289987216,4128546.49144878,0
5714,37.2884042,127.1070938,332206.703096495,4128546.30557832,0
5717,37.2884026,127.1070984,332207.107340603,4128546.11988539,0
5720,37.288401,127.107103,332207.511584728,4128545.93419247,0
5723,37.2883991,127.1071077,332207.92402759,4128545.7150356,0
5726,37.2883975,127.1071122,332208.319406561,4128545.52952023,0
5729,37.2883959,127.1071168,332208.723650742,4128545.34382738,0
5732,37.2883941,127.1071215,332209.136315815,4128545.13576606,0
5735,37.2883924,127.107126,332209.531472687,4128544.93915525,0
5738,37.2883907,127.1071306,332209.935494765,4128544.74236697,0
5741,37.2883891,127.1071353,332210.348604203,4128544.5564967,0
5744,37.2883873,127.1071399,332210.752404165,4128544.34861296,0
5747,37.2883856,127.1071445,332211.156426298,4128544.15182474,0
5750,37.2883838,127.1071491,332211.560226298,4128543.94394104,0
5753,37.2883819,127.1071536,332211.954938975,4128543.72513937,0
5756,37.2883803,127.1071581,332212.350318124,4128543.5396242,0
5759,37.2883785,127.1071626,332212.745252991,4128543.33191805,0
5762,37.2883762,127.1071674,332213.165672704,4128543.06820199,0
5765,37.2883744,127.107172,332213.569472803,4128542.8603184,0
5768,37.2883726,127.1071766,332213.973272921,4128542.65243482,0
5771,37.2883709,127.1071812,332214.377295206,4128542.45564676,0
5774,37.2883694,127.1071859,332214.790626994,4128542.28087221,0
5777,37.2883678,127.1071905,332215.194871458,4128542.09517968,0
5780,37.2883662,127.1071951,332215.599115944,4128541.90948717,0
5783,37.2883647,127.1071998,332216.012447779,4128541.73471267,0
5786,37.2883634,127.1072045,332216.426223924,4128541.58212919,0
5789,37.2883619,127.1072093,332216.848420985,4128541.40717725,0
5792,37.2883604,127.1072141,332217.270618062,4128541.23222533,0
5795,37.2883591,127.1072189,332217.693259442,4128541.07946442,0
5798,37.2883579,127.1072236,332218.107257786,4128540.9379765,0
5801,37.2883566,127.1072285,332218.538764387,4128540.78503815,0
5804,37.2883556,127.1072333,332218.962072233,4128540.66556377,0
5807,37.2883543,127.107238,332219.375848475,4128540.51298043,0
5810,37.2883529,127.1072428,332219.798267785,4128540.34912414,0
5813,37.2883511,127.1072476,332220.219798553,4128540.1408859,0
5816,37.2883494,127.1072524,332220.64155148,4128539.94374317,0
5819,37.2883482,127.1072572,332221.064415117,4128539.80207792,0
5822,37.2883466,127.1072619,332221.477525023,4128539.61620822,0
5825,37.2883448,127.1072665,332221.881325478,4128539.40832504,0
5828,37.2883432,127.1072711,332222.285570226,4128539.22263286,0
5831,37.2883416,127.1072759,332222.70754538,4128539.03658573,0
5834,37.28834,127.1072806,332223.120655357,4128538.85071611,0
5837,37.2883386,127.1072853,332223.534209621,4128538.68703749,0
5840,37.2883373,127.1072897,332223.92139045,4128538.53498684,0
5843,37.2883358,127.1072945,332224.343587805,4128538.36003529,0
5846,37.2883347,127.1072993,332224.766673709,4128538.22946572,0
5849,37.2883338,127.1073043,332225.20793428,4128538.1207322,0
5852,37.2883331,127.1073094,332225.658504322,4128538.0340122,0
5855,37.2883325,127.1073143,332226.091566112,4128537.95874268,0
5858,37.288332,127.1073193,332226.533715237,4128537.89439119,0
5861,37.2883318,127.1073243,332226.976530753,4128537.86332619,0
5864,37.2883316,127.1073293,332227.419346276,4128537.83226122,0
5867,37.2883315,127.1073344,332227.871249124,4128537.81211429,0
5870,37.2883317,127.1073396,332228.332683553,4128537.82507638,0
5873,37.2883326,127.1073444,332228.760212092,4128537.91641683,0
5876,37.2883337,127.1073492,332229.188184875,4128538.0299483,0
5879,37.2883351,127.107354,332229.616824028,4128538.17676626,0
5882,37.2883366,127.1073583,332230.001359315,4128538.33556711,0
5885,37.2883385,127.1073627,332230.395648282,4128538.53857247,0
5888,37.2883406,127.1073668,332230.763785898,4128538.76430125,0
5891,37.288343,127.1073707,332231.114859479,4128539.02367148,0
5894,37.2883455,127.1073744,332231.448424774,4128539.29449216,0
5897,37.2883484,127.1073779,332231.765148157,4128539.61004977,0
5900,37.2883513,127.1073812,332232.06414113,4128539.92596234,0
5903,37.2883542,127.1073845,332232.363134081,4128540.24187492,0
5906,37.2883574,127.1073874,332232.627332607,4128540.59178387,0
5909,37.2883606,127.1073905,332232.909261497,4128540.94133789,0
5912,37.288364,127.1073934,332233.173904224,4128541.31343785,0
5915,37.2883675,127.107396,332233.412173477,4128541.69716572,0
5918,37.288371,127.1073985,332233.641577517,4128542.08107108,0
5921,37.2883747,127.1074006,332233.83596502,4128542.48787731,0
5924,37.2883784,127.1074025,332234.012622125,4128542.89503849,0
5927,37.2883822,127.1074042,332234.171770954,4128543.31365011,0
5930,37.288386,127.107406,332234.339784961,4128543.73208427,0
5933,37.2883897,127.1074078,332234.507576828,4128544.13942293,0
5936,37.2883934,127.1074098,332234.69309906,4128544.54640665,0
